Time,AverageCPU,Sessions,Pheromone
98580.01,2,0.87,1998.0,24.942399999994706
98640.01,2,0.87,1998.0,23.942399999994706
98700.01,2,0.7250000000000001,1998.0,24.202399999994668
98760.01,2,1.0,1999.5,23.202399999994668
98820.01,2,1.0,2001.0,22.40239999999467
98820.01,2,1.0,2001.0,22.40239999999467
98820.01,0,NaN,NaN,NaN
98940.01,3,0.63,1335.3333333333333,63.0450666666666
99000.01,3,0.41,1336.0,62.0450666666666
99060.01,3,0.49333333333333335,1336.3333333333333,63.21839999999984
99120.01,3,0.26666666666666666,1335.6666666666667,62.21839999999984
99180.01,3,0.32,1336.0,63.73839999999982
99240.01,3,0.48666666666666664,1337.0,62.73839999999982
99300.01,3,0.5733333333333334,1337.3333333333333,63.73839999999982
99360.01,3,0.6900000000000001,1338.0,62.73839999999982
99420.01,3,0.71,1338.3333333333333,63.222666666666406
99480.01,3,0.8033333333333333,1338.0,62.222666666666406
99540.01,3,0.6266666666666666,1337.3333333333333,63.16399999999973
99600.01,3,0.6133333333333333,1337.3333333333333,62.16399999999973
99660.01,3,0.5666666666666668,1337.0,62.864266666666346
99720.01,3,0.43333333333333335,1336.6666666666667,61.864266666666346
99780.01,3,0.43333333333333335,1336.6666666666667,62.864266666666346
99840.01,3,0.52,1337.0,61.864266666666346
99900.01,3,0.43333333333333335,1336.6666666666667,63.38426666666629
99960.01,3,0.4266666666666667,1336.6666666666667,62.38426666666629
100020.01,3,0.7066666666666667,1337.6666666666667,62.36079999999953
100080.01,3,0.7066666666666667,1337.6666666666667,61.36079999999953
100140.01,3,0.5733333333333334,1337.3333333333333,62.08079999999948
100200.01,3,0.26666666666666666,1335.3333333333333,61.08079999999948
100260.01,3,0.22333333333333336,1335.3333333333333,62.73733333333271
100320.01,3,0.22333333333333336,1335.3333333333333,61.73733333333271
100380.01,3,0.2733333333333334,1336.0,63.23173333333269
100440.01,3,0.4266666666666667,1336.0,62.23173333333269
100500.01,3,0.43333333333333335,1336.6666666666667,63.57839999999927
100560.01,3,0.52,1337.0,62.57839999999927
100620.01,3,0.43333333333333335,1336.6666666666667,64.09839999999919
100680.01,3,0.26666666666666666,1335.6666666666667,63.098399999999195
100740.01,3,0.22,1335.3333333333333,65.2583999999991
100800.01,3,0.10666666666666667,1334.6666666666667,64.2583999999991
100860.01,3,0.32,1336.0,65.77839999999902
100920.01,3,0.53,1337.0,64.77839999999902
100980.01,3,0.5733333333333334,1337.3333333333333,65.21839999999902
101040.01,3,0.7100000000000001,1338.0,64.21839999999902
101100.01,3,0.86,1338.3333333333333,64.20559999999894
101160.01,3,0.9199999999999999,1339.3333333333333,63.20559999999893
101220.01,3,0.9433333333333334,1340.0,62.63813333333221
101280.01,3,0.9866666666666667,1341.3333333333333,61.63813333333221
101340.01,3,0.8466666666666667,1342.0,61.438133333332225
101400.01,3,0.6233333333333334,1342.3333333333333,60.438133333332225
101460.01,3,0.46,1343.6666666666667,61.666933333332224
101520.01,3,0.48666666666666664,1344.3333333333333,60.666933333332224
101580.01,3,0.9133333333333334,1346.3333333333333,59.86693333333222
101640.01,3,1.0,1349.0,58.86693333333222
101700.01,3,0.9966666666666667,1349.0,58.086133333332135
101760.01,3,1.0,1350.6666666666667,57.086133333332135
101820.01,3,0.8866666666666667,1352.6666666666667,56.28613333333214
101880.01,3,0.8466666666666667,1353.6666666666667,55.28613333333214
101940.01,3,0.7633333333333333,1354.3333333333333,55.401333333332026
102000.01,3,0.58,1355.3333333333333,54.401333333332026
102060.01,3,0.52,1354.6666666666667,55.254666666665315
102120.01,3,0.61,1355.6666666666667,54.254666666665315
102180.01,3,0.6333333333333333,1355.6666666666667,54.82319999999864
102240.01,3,0.5133333333333333,1355.3333333333333,53.82319999999864
102300.01,3,0.6900000000000001,1356.3333333333333,54.24986666666522
102360.01,3,0.43333333333333335,1355.0,53.24986666666522
102420.01,3,0.6933333333333334,1356.0,53.93573333333186
102480.01,3,0.69,1356.3333333333333,52.93573333333186
102540.01,3,0.6933333333333334,1356.0,53.26906666666515
102600.01,3,0.8866666666666666,1357.0,52.26906666666515
102660.01,3,0.9199999999999999,1357.6666666666667,51.57999999999845
102720.01,3,0.8066666666666666,1356.6666666666667,50.57999999999845
102780.01,3,0.6866666666666666,1356.3333333333333,51.15813333333167
102840.01,3,0.6433333333333333,1356.0,50.15813333333167
102900.01,3,0.6666666666666666,1355.3333333333333,49.67813333333165
102960.01,3,0.5733333333333334,1355.0,48.67813333333165
103020.01,3,0.45333333333333337,1355.0,50.0082666666649
103080.01,3,0.6366666666666666,1355.6666666666667,49.0082666666649
103140.01,3,0.6366666666666667,1355.6666666666667,49.72826666666486
103200.01,3,0.61,1355.6666666666667,48.72826666666486
103260.01,3,0.7866666666666666,1356.0,48.92559999999808
103320.01,3,0.6900000000000001,1356.3333333333333,47.92559999999808
103380.01,3,0.6699999999999999,1356.0,48.148533333331386
103440.01,3,0.63,1356.0,47.148533333331386
103500.01,3,0.4266666666666667,1355.0,48.148533333331386
103560.01,3,0.48666666666666664,1355.3333333333333,47.148533333331386
103620.01,3,0.5733333333333334,1355.6666666666667,47.868533333331335
103680.01,3,0.32,1354.3333333333333,46.868533333331335
103740.01,3,0.6133333333333333,1356.0,46.56773333333128
103800.01,3,0.6933333333333334,1356.0,45.56773333333128
103860.01,3,0.7766666666666667,1356.6666666666667,46.08613333333124
103920.01,3,0.48666666666666664,1355.6666666666667,45.08613333333124
103980.01,3,0.6133333333333333,1355.3333333333333,45.652533333331235
104040.01,3,0.38999999999999996,1354.6666666666667,44.652533333331235
104100.01,3,0.5666666666666668,1355.3333333333333,45.652533333331235
104160.01,3,0.39000000000000007,1355.0,44.652533333331235
104220.01,3,0.5733333333333334,1355.6666666666667,45.372533333331184
104280.01,3,0.65,1356.0,44.372533333331184
104340.01,3,0.5666666666666668,1356.0,45.167199999997784
104400.01,3,0.6200000000000001,1356.0,44.167199999997784
104460.01,3,0.37333333333333335,1354.6666666666667,45.51386666666439
104520.01,3,0.5133333333333333,1355.0,44.51386666666439
104580.01,3,0.48666666666666664,1355.0,45.51386666666439
104640.01,3,0.82,1356.3333333333333,44.51386666666439
104700.01,3,0.82,1356.6666666666667,44.430666666664386
104760.01,3,0.82,1356.3333333333333,43.430666666664386
104820.01,3,0.5933333333333334,1355.6666666666667,43.93893333333102
104880.01,3,0.48666666666666664,1355.3333333333333,42.93893333333102
104940.01,3,0.37333333333333335,1354.6666666666667,44.45893333333097
105000.01,3,0.37333333333333335,1355.0,43.45893333333097
105060.01,3,0.6,1355.3333333333333,44.03226666666429
105120.01,3,0.5833333333333334,1355.6666666666667,43.03226666666429
105180.01,3,0.6833333333333332,1355.6666666666667,43.00559999999762
105240.01,3,0.39000000000000007,1354.6666666666667,42.00559999999762
105300.01,3,0.5666666666666667,1355.6666666666667,43.00559999999762
105360.01,3,0.6900000000000001,1356.0,42.00559999999762
105420.01,3,0.6699999999999999,1356.0,42.18906666666426
105480.01,3,0.7100000000000001,1356.3333333333333,41.18906666666426
105540.01,3,0.4266666666666667,1355.0,42.362399999997585
105600.01,3,0.37333333333333335,1354.6666666666667,41.362399999997585
105660.01,3,0.39000000000000007,1354.3333333333333,42.53573333333092
105720.01,3,0.37333333333333335,1355.0,41.53573333333092
105780.01,3,0.4266666666666667,1355.0,42.70906666666425
105840.01,3,0.5533333333333333,1356.0,41.70906666666424
105900.01,3,0.6699999999999999,1356.3333333333333,41.74533333333081
105960.01,3,0.9066666666666666,1357.0,40.74533333333081
106020.01,3,0.9133333333333334,1358.3333333333333,40.553333333330805
106080.01,3,0.56,1359.0,39.553333333330805
106140.01,3,0.85,1360.6666666666667,38.90693333333078
106200.01,3,0.52,1361.0,37.90693333333078
106260.01,3,0.5933333333333334,1361.6666666666667,38.5031999999974
106320.01,3,0.5466666666666667,1361.0,37.5031999999974
106380.01,3,0.49333333333333335,1361.0,38.471199999997346
106440.01,3,0.7666666666666666,1363.0,37.471199999997346
106500.01,3,0.7466666666666667,1362.6666666666667,37.29199999999733
106560.01,3,0.8566666666666666,1363.6666666666667,36.29199999999733
106620.01,3,0.7866666666666666,1363.0,35.49199999999733
106680.01,3,0.66,1362.6666666666667,34.49199999999733
106740.01,3,0.36000000000000004,1362.0,35.771999999997234
106800.01,3,0.3466666666666667,1362.3333333333333,34.771999999997234
106860.01,3,0.52,1363.3333333333333,34.95866666666388
106920.01,3,0.66,1364.0,33.95866666666388
106980.01,3,0.7200000000000001,1364.3333333333333,34.78959999999721
107040.01,3,0.89,1365.0,33.78959999999721
107100.01,3,0.5733333333333334,1363.6666666666667,34.2295999999972
107160.01,3,0.40666666666666673,1363.0,33.2295999999972
107220.01,3,0.5733333333333334,1363.6666666666667,34.2295999999972
107280.01,3,0.4266666666666667,1363.3333333333333,33.2295999999972
107340.01,3,0.6900000000000001,1364.0,32.74106666666386
107400.01,3,0.5466666666666666,1363.3333333333333,31.741066666663865
107460.01,3,0.5466666666666666,1363.3333333333333,33.08773333333044
107520.01,3,0.37333333333333335,1363.0,32.08773333333044
107580.01,3,0.4266666666666667,1363.0,33.261066666663766
107640.01,3,0.26666666666666666,1362.0,32.261066666663766
107700.01,3,0.26666666666666666,1362.0,33.78106666666371
107760.01,3,0.16,1361.3333333333333,32.78106666666371
107820.01,3,0.16,1361.3333333333333,34.94106666666366
107880.01,3,0.4266666666666667,1363.0,33.94106666666366
107940.01,3,0.6333333333333333,1364.0,34.51333333333027
108000.01,3,1.0,1365.6666666666667,33.51333333333027
108060.01,3,1.0,1367.3333333333333,32.713333333330276
108120.01,3,1.0,1369.3333333333333,31.713333333330272
108180.01,3,0.8433333333333334,1369.6666666666667,32.113333333330274
108240.01,3,0.71,1371.0,31.113333333330274
108300.01,3,0.73,1372.0,30.906399999996847
108360.01,3,0.6999999999999998,1373.3333333333333,29.906399999996847
108420.01,3,0.8233333333333333,1373.6666666666667,29.72346666666347
108480.01,3,0.96,1374.6666666666667,28.72346666666347
108540.01,3,1.0,1376.0,27.923466666663472
108600.01,3,1.0,1378.0,26.923466666663472
108660.01,3,1.0,1379.3333333333333,26.12346666666347
108720.01,3,1.0,1382.0,25.12346666666347
108780.01,3,1.0,1382.6666666666667,24.323466666663474
108840.01,3,0.7933333333333333,1384.0,23.323466666663474
108900.01,3,0.7266666666666666,1385.0,23.48453333333013
108960.01,3,0.8166666666666668,1386.6666666666667,22.48453333333013
109020.01,3,0.7866666666666667,1388.3333333333333,22.607199999996755
109020.01,3,0.7866666666666667,1388.3333333333333,22.607199999996755
109020.01,0,NaN,NaN,NaN
109140.01,4,0.5925,1042.5,63.23039999999997
109200.01,4,0.63,1043.0,62.23039999999997
109260.01,4,0.7324999999999999,1043.5,62.40399999999997
109320.01,4,0.65,1045.0,61.40399999999997
109380.01,4,0.5675000000000001,1046.5,62.38719999999989
109440.01,4,0.7625,1046.75,61.38719999999989
109500.01,4,0.4825,1047.75,63.01719999999989
109560.01,4,0.5499999999999999,1049.5,62.01719999999989
109620.01,4,0.79,1051.0,61.85359999999988
109680.01,4,0.67,1051.25,60.85359999999988
109740.01,4,0.6425000000000001,1052.0,61.8015999999998
109800.01,4,0.6599999999999999,1054.25,60.8015999999998
109860.01,4,0.74,1055.25,61.2643999999998
109920.01,4,0.7475,1056.75,60.2643999999998
109980.01,4,0.6925,1058.75,60.80919999999979
110040.01,4,0.6799999999999999,1059.75,59.80919999999979
110100.01,4,0.5075000000000001,1061.0,60.82759999999972
110160.01,4,0.7525,1062.75,59.82759999999972
110220.01,4,0.7075,1063.75,60.23159999999968
110280.01,4,0.7,1065.5,59.23159999999968
110340.01,4,0.7175,1067.75,59.87079999999966
110400.01,4,0.6950000000000001,1069.5,58.87079999999966
110460.01,4,0.6625,1071.25,59.68319999999963
110520.01,4,0.7000000000000001,1073.25,58.68319999999963
110580.01,4,0.6075,1073.75,58.95999999999958
110640.01,4,0.6699999999999999,1075.0,57.95999999999958
110700.01,4,0.565,1075.75,58.87279999999954
110760.01,4,0.485,1076.25,57.87279999999954
110820.01,4,0.67,1078.5,58.494399999999466
110880.01,4,0.7375,1079.0,57.494399999999466
110940.01,4,0.635,1080.25,58.17439999999943
111000.01,4,0.32,1080.75,57.17439999999943
111060.01,4,0.4925,1082.0,58.466399999999354
111120.01,4,0.54,1083.25,57.466399999999354
111180.01,4,0.615,1084.0,57.78959999999928
111240.01,4,0.635,1084.0,56.78959999999928
111300.01,4,0.6275000000000001,1085.0,56.69439999999929
111360.01,4,0.48,1084.75,55.69439999999929
111420.01,4,0.5525,1085.0,57.69439999999926
111480.01,4,0.4375,1084.75,56.69439999999926
111540.01,4,0.53,1084.75,57.56519999999925
111600.01,4,0.65,1085.25,56.56519999999925
111660.01,4,0.7975,1086.25,56.71719999999925
111720.01,4,0.7549999999999999,1087.5,55.71719999999925
111780.01,4,0.6325000000000001,1088.75,56.69239999999924
111840.01,4,0.66,1090.25,55.69239999999924
111900.01,4,0.655,1091.75,56.471599999999185
111960.01,4,0.595,1093.75,55.471599999999185
112020.01,4,0.6225,1095.5,55.98359999999917
112080.01,4,0.7374999999999999,1098.5,54.98359999999917
112140.01,4,0.7225,1099.5,54.926399999999056
112200.01,4,0.685,1100.5,53.926399999999056
112260.01,4,0.6975,1101.75,53.800799999999015
112320.01,4,0.68,1104.0,52.800799999999015
112380.01,4,0.7075,1106.0,53.179599999999
112440.01,4,0.7224999999999999,1109.0,52.179599999999
112500.01,4,0.7,1111.25,53.179599999999
112560.01,4,0.65,1112.25,52.179599999999
112620.01,4,0.675,1115.0,52.95879999999897
112680.01,4,0.61,1117.0,51.95879999999897
112740.01,4,0.625,1118.75,52.76359999999895
112800.01,4,0.5825,1120.75,51.76359999999895
112860.01,4,0.5775,1123.0,52.37199999999887
112920.01,4,0.5974999999999999,1125.0,51.37199999999887
112980.01,4,0.5825,1128.0,52.02879999999882
113040.01,4,0.7274999999999999,1130.75,51.02879999999882
113100.01,4,0.5650000000000001,1132.0,51.562399999998796
113160.01,4,0.68,1133.25,50.562399999998796
113220.01,4,0.7225,1135.5,50.579199999998735
113280.01,4,0.6525000000000001,1137.75,49.579199999998735
113340.01,4,0.5725,1138.5,50.28079999999868
113400.01,4,0.6174999999999999,1140.75,49.28079999999868
113460.01,4,0.54,1143.5,50.18839999999863
113520.01,4,0.5399999999999999,1145.5,49.18839999999863
113580.01,4,0.615,1147.25,49.78679999999862
113640.01,4,0.55,1148.5,48.78679999999862
113700.01,4,0.5975,1149.5,49.12839999999855
113760.01,4,0.5149999999999999,1151.0,48.12839999999855
113820.01,4,0.66,1153.75,48.7443999999985
113880.01,4,0.7525,1155.75,47.7443999999985
113940.01,4,0.6375,1157.75,48.20559999999841
114000.01,4,0.6575,1159.0,47.20559999999841
114060.01,4,0.52,1161.25,48.64479999999833
114120.01,4,0.5875,1161.25,47.64479999999833
114180.01,4,0.63,1162.75,48.41919999999829
114240.01,4,0.5375,1163.5,47.41919999999829
114300.01,4,0.785,1165.5,47.339199999998236
114360.01,4,0.7424999999999999,1168.75,46.339199999998236
114420.01,4,0.7075,1170.5,46.70159999999817
114480.01,4,0.6275,1171.75,45.70159999999817
114540.01,4,0.56,1173.75,46.70159999999817
114600.01,4,0.615,1176.75,45.70159999999817
114660.01,4,0.5800000000000001,1179.0,46.153199999998144
114720.01,4,0.66,1180.0,45.153199999998144
114780.01,4,0.54,1181.75,45.22679999999812
114840.01,4,0.6075,1183.5,44.22679999999812
114900.01,4,0.5825,1184.5,44.72919999999805
114960.01,4,0.7075,1186.25,43.72919999999805
115020.01,4,0.625,1187.25,44.217199999998016
115080.01,4,0.6375,1188.25,43.217199999998016
115140.01,4,0.6599999999999999,1190.0,43.85519999999801
115200.01,4,0.68,1192.25,42.85519999999801
115260.01,4,0.6625,1194.75,43.242399999997915
115320.01,4,0.8099999999999999,1197.75,42.242399999997915
115380.01,4,0.6699999999999999,1199.25,42.62399999999785
115440.01,4,0.7625,1201.0,41.62399999999785
115500.01,4,0.7225,1203.25,41.8551999999978
115560.01,4,0.7124999999999999,1206.0,40.8551999999978
115620.01,4,0.5275000000000001,1207.75,42.1595999999977
115680.01,4,0.5700000000000001,1209.0,41.1595999999977
115740.01,4,0.49749999999999994,1212.5,42.361199999997666
115800.01,4,0.6074999999999999,1213.5,41.361199999997666
115860.01,4,0.7250000000000001,1215.25,41.39559999999761
115920.01,4,0.6525,1217.25,40.39559999999761
115980.01,4,0.6799999999999999,1219.25,40.69119999999757
116040.01,4,0.645,1220.75,39.69119999999757
116100.01,4,0.76,1222.0,39.98879999999751
116160.01,4,0.6799999999999999,1223.5,38.98879999999751
116220.01,4,0.665,1226.5,40.054399999997464
116280.01,4,0.6950000000000001,1228.75,39.054399999997464
116340.01,4,0.5625,1230.5,39.61799999999738
116400.01,4,0.6275,1233.75,38.61799999999738
116460.01,4,0.6625000000000001,1234.75,39.2091999999973
116520.01,4,0.615,1236.5,38.2091999999973
116580.01,4,0.6525,1238.0,38.69479999999723
116640.01,4,0.705,1240.75,37.69479999999723
116700.01,4,0.6975,1243.75,39.077999999997154
116760.01,4,0.685,1246.75,38.077999999997154
116820.01,4,0.6900000000000001,1248.5,38.2707999999971
116880.01,4,0.5825,1249.25,37.2707999999971
116940.01,4,0.6225,1251.25,38.04599999999707
117000.01,4,0.5325,1252.0,37.04599999999707
117060.01,4,0.575,1256.0,37.70279999999698
117120.01,4,0.6649999999999999,1258.0,36.70279999999698
117180.01,4,0.7075,1260.0,36.766799999996906
117240.01,4,0.49749999999999994,1262.75,35.766799999996906
117300.01,4,0.565,1263.5,36.96439999999677
117360.01,4,0.505,1265.25,35.96439999999677
117420.01,4,0.5499999999999999,1267.75,36.64439999999671
117480.01,4,0.6174999999999999,1269.5,35.64439999999671
117540.01,4,0.6725,1270.5,36.14359999999662
117600.01,4,0.535,1272.5,35.14359999999662
117660.01,4,0.625,1274.25,36.06199999999654
117720.01,4,0.6125,1275.5,35.06199999999654
117780.01,4,0.405,1276.5,36.063599999996505
117840.01,4,0.645,1279.0,35.063599999996505
117900.01,4,0.7150000000000001,1281.25,35.6135999999965
117960.01,4,0.625,1283.0,34.6135999999965
118020.01,4,0.6875,1285.0,34.96239999999642
118080.01,4,0.73,1287.25,33.96239999999642
118140.01,4,0.5924999999999999,1289.0,34.71599999999634
118200.01,4,0.675,1292.5,33.71599999999634
118260.01,4,0.5549999999999999,1294.5,34.45259999999648
118320.01,4,0.6025,1296.75,33.70259999999648
118380.01,4,0.66,1298.75,34.3013999999964
118440.01,4,0.6625,1300.5,33.5513999999964
118500.01,4,0.635,1302.75,34.33219999999632
118560.01,4,0.7350000000000001,1305.0,33.58219999999632
118620.01,4,0.645,1307.25,33.999799999996256
118680.01,4,0.535,1308.25,32.999799999996256
118740.01,4,0.63,1311.5,33.97899999999618
118800.01,4,0.6825,1313.75,33.22899999999618
118860.01,4,0.6725000000000001,1315.75,33.89899999999609
118920.01,4,0.5875,1319.0,33.14899999999609
118980.01,4,0.63,1321.75,33.63979999999603
119040.01,4,0.6375,1324.0,32.88979999999603
119100.01,4,0.565,1327.5,33.576199999995985
119160.01,4,0.535,1330.25,32.576199999995985
119220.01,4,0.6925000000000001,1334.0,33.06819999999587
119280.01,4,0.6325000000000001,1338.75,32.31819999999587
119340.01,4,0.6325,1342.5,33.17819999999578
119400.01,4,0.825,1346.5,32.17819999999578
119460.01,4,0.795,1351.0,31.993799999995765
119520.01,4,0.8325,1354.0,30.993799999995765
119580.01,4,0.6925,1357.0,31.86659999999567
119640.01,4,0.5549999999999999,1359.75,30.94739999999569
119700.01,4,0.6525,1363.25,31.17779999999563
119760.01,4,0.7775,1366.25,30.17779999999563
119820.01,4,0.605,1369.5,30.608999999995543
119880.01,4,0.74,1372.75,29.644999999995562
119940.01,4,0.7925,1376.5,29.455399999995514
120000.01,4,0.7225,1379.25,28.455399999995514
120060.01,4,0.6,1382.0,29.586199999995376
120120.01,4,0.625,1384.5,28.836199999995376
120180.01,4,0.5225000000000001,1387.5,29.737399999995326
120240.01,4,0.66,1391.25,28.987399999995326
120300.01,4,0.5874999999999999,1394.25,30.355399999995182
120360.01,4,0.6175,1397.25,29.605399999995182
120420.01,4,0.9125,1399.75,29.171799999995145
120480.01,4,0.7175,1402.75,28.346199999995164
120540.01,4,0.7649999999999999,1405.75,28.48059999999512
120600.01,4,0.79,1408.5,27.73059999999512
120660.01,4,0.8625,1411.0,27.691799999995
120720.01,4,0.6525,1413.5,26.941799999995
120780.01,4,0.5275000000000001,1415.75,28.03019999999497
120840.01,4,0.6,1420.5,27.28019999999497
120900.01,4,0.8200000000000001,1424.0,26.964999999994916
120960.01,4,0.78,1426.5,26.01719999999529
121020.01,4,0.77,1430.5,26.091199999995265
121080.01,4,0.74,1434.5,25.349599999995295
121140.01,4,0.5175000000000001,1436.5,26.09119999999522
121200.01,4,0.515,1439.0,25.15639999999523
121260.01,4,0.7125,1444.25,25.988799999995194
121320.01,4,0.76,1447.25,25.488799999995194
121380.01,4,0.5925,1450.0,26.856799999995022
121440.01,4,0.49,1452.5,26.356799999995022
121500.01,4,0.7225,1455.0,26.756399999994954
121560.01,4,0.71,1457.5,26.006399999994954
121620.01,4,0.42250000000000004,1460.5,27.35479999999482
121680.01,4,0.635,1465.25,26.60479999999482
121740.01,4,0.6725000000000001,1469.75,27.12679999999479
121800.01,4,0.7124999999999999,1473.0,26.497999999994803
121860.01,4,0.7075,1477.0,27.454399999994777
121920.01,4,0.7475,1480.25,26.704399999994777
121980.01,4,0.5575000000000001,1484.25,27.794399999994667
122040.01,4,0.74,1489.25,27.044399999994667
122100.01,4,0.8125,1493.5,27.596799999994545
122160.01,4,0.74,1497.75,27.096799999994545
122220.01,4,0.34750000000000003,1502.75,28.609599999994458
122280.01,4,0.7949999999999999,1506.0,27.80519999999447
122340.01,4,0.48750000000000004,1509.0,28.85479999999438
122400.01,4,0.49250000000000005,1511.0,27.86479999999439
122460.01,4,0.53,1515.25,28.831999999994306
122520.01,4,0.7275,1521.25,28.331999999994306
122580.01,4,0.635,1525.5,29.295999999994187
122640.01,4,0.795,1528.75,28.545999999994187
122700.01,4,0.8674999999999999,1532.0,28.68639999999414
122760.01,4,0.6875,1535.75,27.93639999999414
122820.01,4,0.73,1539.25,27.79159999999404
122880.01,4,0.6525000000000001,1543.75,27.04159999999404
122940.01,4,0.8,1548.75,28.555999999994008
123000.01,4,0.7025,1553.5,28.055999999994008
123060.01,4,0.7450000000000001,1558.25,27.905999999993988
123120.01,4,0.5700000000000001,1562.75,27.15599999999401
123180.01,4,0.74,1565.75,27.25599999999401
123240.01,4,0.7000000000000001,1570.25,26.75599999999401
123300.01,4,0.69,1574.75,27.593199999993878
123360.01,4,0.8025,1578.75,26.843199999993878
123420.01,4,0.7175,1582.5,27.4383999999938
123480.01,4,0.6975,1586.25,26.6883999999938
123540.01,4,0.605,1591.5,26.882799999993743
123600.01,4,0.655,1596.25,26.025999999993765
123660.01,4,0.845,1600.5,26.295599999993645
123720.01,4,0.5974999999999999,1606.0,25.755599999993656
123780.01,4,0.8375,1612.75,26.32639999999362
123840.01,4,0.595,1617.75,25.57639999999362
123900.01,4,0.5875,1621.25,26.497199999993512
123960.01,4,0.6875,1626.75,25.747199999993512
124020.01,4,0.8374999999999999,1629.75,26.02639999999347
124080.01,4,0.8775,1633.75,25.49639999999348
124140.01,4,0.5225000000000001,1636.5,26.638799999993353
124200.01,4,0.9025000000000001,1643.75,25.888799999993353
124260.01,4,0.71,1648.75,26.885199999993265
124320.01,4,0.4575,1652.5,26.135199999993265
124380.01,4,0.5974999999999999,1656.0,27.27159999999312
124440.01,4,0.5650000000000001,1660.25,26.52159999999312
124500.01,4,0.5825,1664.25,27.393599999993093
124560.01,4,0.705,1669.25,26.643599999993093
124620.01,4,0.6475,1672.25,27.29359999999307
124680.01,4,0.7224999999999999,1678.75,26.54359999999307
124740.01,4,0.56,1681.0,27.43919999999304
124800.01,4,0.6825,1685.25,26.475599999993076
124860.01,4,0.7,1688.5,27.11919999999289
124920.01,4,0.5675,1692.25,26.36919999999289
124980.01,4,0.76,1696.25,26.716799999992862
125040.01,4,0.6924999999999999,1700.0,26.071199999992892
125100.01,4,0.6425,1704.5,26.49519999999287
125160.01,4,0.725,1708.5,25.74519999999287
125220.01,4,0.7125,1713.25,26.94879999999273
125280.01,4,0.7650000000000001,1717.0,26.19879999999273
125340.01,4,0.6775,1721.0,27.07599999999263
125400.01,4,0.6575,1724.25,26.46399999999266
125460.01,4,0.605,1729.75,26.949199999992523
125520.01,4,0.705,1733.0,26.199199999992548
125580.01,4,0.5875,1739.25,27.34959999999249
125640.01,4,0.6725,1744.0,26.521599999992514
125700.01,4,0.52,1750.0,26.920799999992497
125760.01,4,0.4775,1754.5,26.420799999992497
125820.01,4,0.8325,1758.0,26.35079999999246
125880.01,4,0.6025,1762.25,25.60079999999246
125940.01,4,0.7875,1764.25,25.730799999992296
126000.01,4,0.7949999999999999,1766.75,25.230799999992296
126060.01,4,0.6925,1771.0,25.119199999992244
126120.01,4,0.6825,1777.0,24.457199999992262
126180.01,4,0.6725000000000001,1782.25,25.83879999999208
126240.01,4,0.89,1786.0,25.33879999999208
126300.01,4,0.51,1790.25,26.45519999999201
126360.01,4,0.53,1794.75,25.70519999999201
126420.01,4,0.7100000000000001,1800.5,26.04839999999198
126480.01,4,0.7100000000000001,1806.75,25.29839999999198
126540.01,4,0.7124999999999999,1809.5,25.013999999991967
126600.01,4,0.43499999999999994,1813.75,24.29439999999199
126660.01,4,0.765,1817.75,24.889999999991936
126720.01,4,0.7150000000000001,1821.0,24.389999999991936
126780.01,4,0.5175,1824.0,25.342399999991844
126840.01,4,0.7375,1827.5,24.592399999991844
126900.01,4,0.7525,1830.25,24.949199999991787
126960.01,4,0.7150000000000001,1833.75,24.199199999991787
127020.01,4,0.5875,1837.75,24.953599999991756
127080.01,4,0.7625,1842.0,24.203599999991756
127140.01,4,0.525,1846.25,25.331199999991565
127200.01,4,0.565,1851.0,24.6711999999916
127260.01,4,0.6425,1856.0,24.809999999991533
127320.01,4,0.7475,1860.0,24.059999999991533
127380.01,4,0.8125000000000001,1864.0,24.120799999991434
127440.01,4,0.52,1866.25,23.29679999999146
127500.01,4,0.48250000000000004,1869.0,24.6923999999914
127560.01,4,0.61,1874.75,23.9423999999914
127620.01,4,0.785,1880.0,23.607199999991387
127680.01,4,0.6874999999999999,1884.5,22.607199999991387
127740.01,4,0.6675,1888.75,22.871199999991287
127800.01,4,0.645,1895.75,22.070799999991333
127860.01,4,0.84,1902.5,22.10599999999124
127920.01,4,0.63,1907.75,21.476399999991337
127980.01,4,0.61,1911.75,22.94079999999127
127980.01,4,0.61,1911.75,22.94079999999127
127980.01,0,NaN,NaN,NaN
128100.01,5,0.374,1535.8,63.97455999999992
128160.01,5,0.194,1539.4,62.97455999999992
128220.01,5,0.438,1542.6,64.04047999999989
128280.01,5,0.418,1546.0,63.04047999999989
128340.01,5,0.4160000000000001,1548.6,64.34927999999984
128400.01,5,0.48200000000000004,1553.2,63.34927999999984
128460.01,5,0.45599999999999996,1556.0,64.3611199999998
128520.01,5,0.40599999999999997,1558.8,63.3611199999998
128580.01,5,0.462,1561.4,64.54415999999979
128640.01,5,0.42200000000000004,1564.0,63.54415999999979
128700.01,5,0.51,1568.0,64.63279999999972
128760.01,5,0.522,1572.8,63.632799999999726
128820.01,5,0.5920000000000001,1575.4,63.73583999999971
128880.01,5,0.34400000000000003,1577.6,62.73583999999971
128940.01,5,0.5519999999999999,1579.2,63.28175999999964
129000.01,5,0.518,1584.4,62.28175999999964
129060.01,5,0.44800000000000006,1587.6,63.28175999999964
129120.01,5,0.46399999999999997,1590.2,62.28175999999964
129180.01,5,0.45199999999999996,1594.4,63.46223999999959
